"returns","datetime","v","vw","o","c","h","l","t","n","ema_fast","ema_slow","rsi","dn","mavg","up","atr","macd","signal"
-0.000126774639347286,"2022-04-05 15:00:00",136686.25,176.300236666667,176.310236666667,176.287885,176.396281666667,176.226563333333,1649172570000,1324.7,177.127419530698,176.400001599834,47.7123242492866,175.085029890984,177.360849428923,179.636668966863,0.405109483021808,0.412368437792798,0.401070479368249
-1.11766867041075e-05,"2022-04-05 16:00:00",122663.883333333,175.51107,175.51415,175.512188333333,175.571801666667,175.444606666667,1649176170000,1198.75,176.980580330938,176.368293983174,43.1065039832597,175.263822698532,177.396152172687,179.528481646843,0.425974666369977,0.347163503108128,0.390289084116225
-2.59708608079723e-05,"2022-04-05 17:00:00",107404.216666667,175.514995,175.517221666667,175.512663333333,175.566971666667,175.462295,1649179770000,1048.66666666667,176.847133331155,176.337735745679,43.1100350267212,175.522288191083,177.441487684953,179.360687178823,0.410674761622201,0.28887610659285,0.37000648861155
-1.34999263540607e-05,"2022-04-05 18:00:00",91254.0333333333,175.31158,175.309598333333,175.307231666667,175.369523333333,175.250926666667,1649183370000,884.116666666667,176.707142270747,176.300932028572,41.9283247000397,175.488443225123,177.435060912466,179.381678599809,0.403582471386223,0.230407314074665,0.342086653704173
6.85623851487669e-06,"2022-04-05 19:00:00",208644.65,174.773306666667,174.779995,174.781193333333,174.853406666667,174.696508333333,1649186970000,2038.83333333333,176.53205600371,176.246655646599,39.0502887953243,175.06049183131,177.31298940453,179.565486977749,0.413446321955134,0.161932353305505,0.30605579362444
3.22340834811347e-05,"2022-04-05 20:00:00",67685.7931034483,175.129881034483,175.11984137931,175.125486206897,175.146556896552,175.107932758621,1649190577241.38,49.2068965517241,176.404186022181,176.206613880895,41.7959191790069,174.765538848122,177.19997597906,179.634413109998,0.411156666777193,0.112125269837771,0.267269688867106
3.7527875597789e-05,"2022-04-05 21:00:00",910.947368421053,175.240405263158,175.238157894737,175.244734210526,175.249997368421,175.233947368421,1649193810000,24.7105263157895,176.298781312031,176.172261035525,42.7340837253357,174.526480124408,177.096238502034,179.66599687966,0.397506880812778,0.0718162301841074,0.228178997130506
2.58354989388645e-06,"2022-04-05 22:00:00",1581.79545454545,175.059679545455,175.058638636364,175.059090909091,175.071140909091,175.047272727273,1649197584545.45,15.4772727272727,176.186082184491,176.132504959581,41.6370425676834,174.2835072587,176.994838494819,179.706169730938,0.387980909500436,0.0304187037606596,0.188626938456537
-1.46523364664881e-05,"2022-04-05 23:00:00",956.051282051282,174.997307692308,174.996156410256,174.993592307692,175.006671794872,174.983848717949,1649201609230.77,14.6666666666667,176.077674013873,176.091829507728,41.2447954855561,174.045905494959,176.876782454933,179.707659414907,0.373088589578615,-0.00803869997523243,0.149293810770183
-0.00012685226431274,"2022-04-06 08:00:00",1287.58974358974,173.819097435897,173.834358974359,173.812307692308,173.851282051282,173.791282051282,1649233627692.31,35.6410256410256,175.871731621003,176.01041801432,35.0007138847273,173.617112441387,176.671676848502,179.726241255617,0.412575335618218,-0.0787944230127291,0.103676164013601
2.02217548750641e-05,"2022-04-06 09:00:00",1335.48648648649,173.749751351351,173.749189189189,173.752702702703,173.767027027027,173.735675675676,1649237400000,28.5945945945946,175.67909262843,175.929785324619,34.7222145261637,173.261627433564,176.448051511022,179.63447558848,0.396578034714114,-0.14249588023213,0.0544417551644545
-4.61645502419257e-05,"2022-04-06 10:00:00",890.4,173.287525714286,173.293142857143,173.285142857143,173.297714285714,173.280285714286,1649241200571.43,29.8857142857143,175.461460831041,175.835333807924,32.586565990563,172.868137400053,176.20831290558,179.548488411106,0.40018941346187,-0.212626762088364,0.00102805171389089
-0.000110969156364125,"2022-04-06 11:00:00",4012.35,172.709675,172.720666666667,172.7015,172.743166666667,172.677,1649244570000,80.35,175.210555300946,175.723411171926,30.1555444470104,172.425227226954,175.941412417179,179.457597607404,0.410091958399059,-0.291854037865569,-0.057548366202001
-2.00178579396653e-05,"2022-04-06 12:00:00",13772.1833333333,172.43598,172.429371666667,172.42592,172.507666666667,172.383875,1649248170000,137.05,174.957406637224,175.605643630072,29.0799855011497,172.008734242527,175.66378709216,179.318839941793,0.405688769903866,-0.369143598945965,-0.119867412750794
-8.56944744655457e-05,"2022-04-06 13:00:00",222734.383333333,172.225718333333,172.23981,172.22505,172.349943333333,172.11244,1649251770000,2069.66666666667,174.709010579294,175.484908143284,28.3072663827495,171.654408313086,175.368180213854,179.081952114621,0.401297876098922,-0.442144895648744,-0.184322909330384
-6.33087165426184e-05,"2022-04-06 14:00:00",215055.666666667,171.241896666667,171.250773333333,171.239931666667,171.333931666667,171.154691666667,1649255370000,2180.1,174.393639769055,175.333301840547,24.9001148917163,171.122226918119,175.052924302435,178.983621686751,0.43315789787199,-0.535929034375071,-0.254644134339321
7.11097286711708e-05,"2022-04-06 15:00:00",169792.733333333,170.869176666667,170.862696666667,170.874846666667,170.952081666667,170.774361666667,1649258970000,1627.66666666667,174.07374948702,175.174071298623,23.7860494151994,170.618283171754,174.718764884446,178.819246597137,0.434701331306657,-0.628130523796111,-0.329341412230679
-3.04666760851535e-05,"2022-04-06 16:00:00",103116.9,171.217366666667,171.22533,171.220113333333,171.282796666667,171.157275,1649262570000,1084.78333333333,173.814328018503,175.032858514148,27.028065649574,170.326366644719,174.39040343172,178.454440218721,0.433427458387293,-0.696172424988895,-0.402707614782322
6.09060096517769e-05,"2022-04-06 17:00:00",105981.75,171.719641666667,171.712666666667,171.723125,171.777931666667,171.658155,1649266170000,1020.16666666667,173.624218653185,174.914653745786,31.486376569858,170.236913715324,174.083958871421,177.931004027517,0.439350833384724,-0.737751277532661,-0.46971634733239
0.000114043078429871,"2022-04-06 18:00:00",224017.533333333,172.184215,172.171781666667,172.191416666667,172.359306666667,172.01031,1649269770000,2043.08333333333,173.493963927138,174.817395278675,35.3476157964588,170.27240567338,173.816379850257,177.360354027133,0.448723730207673,-0.757036420447388,-0.52718036195539
-0.000145924366093986,"2022-04-06 19:00:00",253497.833333333,172.409966666667,172.418086666667,172.392926666667,172.540635,172.279008333333,1649273370000,2406.55,173.393869630731,174.73080711396,36.9530168940612,170.28515127123,173.60528802486,176.925424778489,0.44398537797556,-0.765141250882551,-0.574772539740822
-8.03232294781515e-05,"2022-04-06 20:00:00",52537.8679245283,171.496301886792,171.476981132075,171.46320754717,171.518113207547,171.443018867925,1649276857358.49,52.2452830188679,173.218354895862,174.614107129432,32.9851105507054,170.167606935397,173.375345320457,176.583083705518,0.46807692182159,-0.799335320905836,-0.619685095973825
5.30556049266952e-06,"2022-04-06 21:00:00",864.954545454545,171.347268181818,171.346818181818,171.347727272727,171.350454545455,171.344545454545,1649280520909.09,22.8181818181818,173.048297839213,174.497450705978,32.5295615834281,170.007281802375,173.177156917379,176.347032032382,0.451438120431244,-0.830472228047918,-0.661842522388643
2.75836051944113e-05,"2022-04-06 22:00:00",1025.31578947368,171.634115789474,171.631318421053,171.636052631579,171.647105263158,171.61895,1649283945789.47,11.8684210526316,172.919911911246,174.395257917607,34.8870461223595,169.938712795063,172.992397836343,176.046082877623,0.444197161859786,-0.845978281735826,-0.69866967425808
-4.69095838077005e-05,"2022-04-06 23:00:00",1625.92156862745,171.412674509804,171.41862745098,171.41058627451,171.425688235294,171.400980392157,1649287827058.82,18.7058823529412,172.782700489725,174.288662501782,33.9140672634856,169.867391253214,172.806835506744,175.746279760275,0.434238832219896,-0.864061947828287,-0.731748128972122
-4.98258586241106e-06,"2022-04-07 08:00:00",821.057142857143,172.03184,172.027714285714,172.026857142857,172.037714285714,172.020285714286,1649320093714.29,25.2285714285714,172.713987458192,174.207883738963,38.8117059165461,169.856743040112,172.675942630705,175.495142221298,0.443424031219162,-0.857536552714189,-0.756905813720535
2.0088030212468e-05,"2022-04-07 09:00:00",718.038461538462,172.321323076923,172.318461538462,172.321923076923,172.335384615385,172.308846153846,1649323811538.46,21.8461538461538,172.678345241713,174.140528001033,41.0095464748151,169.943083381196,172.542389900294,175.141696419391,0.437000385567176,-0.839656785301424,-0.773456008036713
-2.17487440101785e-05,"2022-04-07 10:00:00",1026.54166666667,172.424120833333,172.42375,172.42,172.42625,172.416666666667,1649327287500,23.2083333333333,172.654859310648,174.079080572425,41.7399049715845,170.106299318006,172.408012721235,174.709726124464,0.421158792115259,-0.818146130536535,-0.782394032536677
-6.45356285064991e-06,"2022-04-07 11:00:00",3176.46296296296,172.168798148148,172.170185185185,172.169074074074,172.200925925926,172.137037037037,1649331008888.89,49.4074074074074,172.610697016414,174.010866054626,40.3963229362763,170.297009738044,172.270386252847,174.243762767651,0.414578038346102,-0.80464460062688,-0.786844146154718
-3.86623412522425e-05,"2022-04-07 12:00:00",8347.25862068966,171.64035862069,171.64524137931,171.638605172414,171.698179310345,171.58070862069,1649334524482.76,91.7758620689655,172.522325030596,173.92614245169,37.7023985314238,170.543983437318,172.110598638291,173.677213839263,0.422853629538404,-0.807134224508299,-0.790902161825434
0.000147171020624037,"2022-04-07 13:00:00",162845.316666667,171.57392,171.557778333333,171.583026666667,171.683093333333,171.463705,1649338170000,1590.91666666667,172.436934270238,173.842459745082,37.4278151293401,170.622711672214,172.003851863769,173.384992055324,0.413164805909592,-0.80850528513281,-0.794422786486909
-0.000100947235447943,"2022-04-07 14:00:00",190952.166666667,171.989745,172.00405,171.986686666667,172.116795,171.868256666667,1649341770000,1718.61666666667,172.396002669914,173.776182135139,40.7201970034131,170.780914700355,171.919984132466,173.059053564577,0.418907831025008,-0.794228212558978,-0.794383871701323
-5.52109522855747e-05,"2022-04-07 15:00:00",129627.483333333,170.975753333333,170.980568333333,170.971128333333,171.061183333333,170.89486,1649345370000,1338.21666666667,172.266468639316,173.676001642217,35.7509063825223,170.779108860675,171.809889351665,172.840669842655,0.450951585103182,-0.811587662989544,-0.797824629958967
-3.11315129979244e-05,"2022-04-07 16:00:00",136206,170.777706666667,170.780863333333,170.775546666667,170.851808333333,170.703138333333,1649348970000,1324.13333333333,172.130930278166,173.572413964519,34.8899184819533,170.679402473242,171.717965965422,172.756529457602,0.442239128669697,-0.830479713584042,-0.804355646683982
0.000136689679458388,"2022-04-07 17:00:00",114453.666666667,171.030005,171.00779,171.031165,171.106193333333,170.945285,1649352570000,1029.88333333333,172.030951616514,173.481655072929,36.9729234699623,170.624945922868,171.650746626797,172.676547330727,0.436925201907648,-0.83622873888598,-0.810730265124382
0.000101949375650974,"2022-04-07 18:00:00",120773.816666667,171.839328333333,171.83365,171.851168333333,171.918751666667,171.754476666667,1649356170000,1076.33333333333,172.01460768168,173.423423403658,43.1039998297524,170.635235318772,171.632285727326,172.629336135881,0.458385271658077,-0.812356078739784,-0.811055427847462
-4.16762170646456e-05,"2022-04-07 19:00:00",229842.833333333,172.832246666667,172.840383333333,172.83318,172.938011666667,172.73653,1649359770000,2134.75,172.089023346981,173.402343282099,49.3050416621569,170.604448531445,171.708145515686,172.811842499928,0.488311846023565,-0.757383037771642,-0.800320949832298
2.2792207373995e-05,"2022-04-07 20:00:00",92030.4528301887,171.965277358491,171.938937735849,171.942856603774,171.98319245283,171.909947169811,1649363255094.34,35.9056603773585,172.075735461235,173.350218757873,44.6703319074153,170.718537682167,171.759490058963,172.800442435758,0.509022369079047,-0.735207204103727,-0.787298200686584
-1.16610829945798e-05,"2022-04-07 21:00:00",599.861111111111,171.826211111111,171.987075,171.985069444444,171.990625,171.980202777778,1649366985000,20.2777777777778,172.067493096072,173.30146342525,44.9280516829883,170.779781626054,171.795929935506,172.812078244958,0.487057894181304,-0.712036877697864,-0.77224593608884
3.15694847433634e-05,"2022-04-07 22:00:00",825.571428571429,171.957634285714,171.956288571429,171.961717142857,171.963148571429,171.954,1649370342857.14,10.0285714285714,172.057877100326,173.253615343736,44.8068222051126,170.789495715309,171.807353015627,172.825210315944,0.465344158479548,-0.690166402033421,-0.755830029277756
7.76152884693656e-06,"2022-04-07 23:00:00",1283.88888888889,172.073444444444,172.073773333333,172.075108888889,172.082886666667,172.063995555556,1649374292000,11.2222222222222,172.059443626559,173.211525827492,45.5558244607004,170.791028753673,171.801971393052,172.81291403243,0.448954890161928,-0.665130218921173,-0.73769006720644
2.60248739962771e-05,"2022-04-08 08:00:00",722.6,172.912465,172.9115,172.916,172.928,172.893,1649406576000,22.05,172.137312387781,173.200971333653,50.7590404189111,170.737397692788,171.826168694639,172.914939696491,0.468189948302365,-0.614118349153581,-0.712975723595868
-2.48543260335267e-05,"2022-04-08 09:00:00",713,172.43240952381,172.433333333333,172.429047619048,172.43380952381,172.428571428571,1649409897142.86,14.8571428571429,172.163833772441,173.17340262956,47.9713872771925,170.765704016319,171.871678043033,172.977652069746,0.469106073213138,-0.58298147509297,-0.686976873895288
-1.0244362186001e-05,"2022-04-08 10:00:00",812,172.261682352941,172.261176470588,172.259411764706,172.266470588235,172.253529411765,1649414050588.24,17.0588235294118,172.172522680829,173.140760098672,47.0266952551211,170.82332828029,171.915117479413,173.006906678537,0.455125698645032,-0.559219803177124,-0.661425459751655
-5.68354908085127e-06,"2022-04-08 11:00:00",2348.05882352941,172.494898039216,172.496470588235,172.495490196078,172.511568627451,172.475882352941,1649417498823.53,35.3137254901961,172.201883364033,173.117714745008,48.5084353012506,170.845164217028,171.95608308706,173.067001957092,0.44546051598313,-0.529022337386764,-0.634944835278677
-8.16983489400541e-06,"2022-04-08 12:00:00",10538.4736842105,172.436329824561,172.435789473684,172.434380701754,172.476140350877,172.405431578947,1649420973684.21,86.859649122807,172.223019485644,173.093309957749,48.1424322907094,170.903749452657,172.00495130499,173.106153157324,0.428536616037794,-0.502786891253615,-0.608513246473665
-0.000304933989703008,"2022-04-08 13:00:00",203419.9,171.145413333333,171.157261666667,171.10507,171.26577,170.974666666667,1649424570000,1831.08333333333,172.121387714222,173.022301387829,41.0654085904899,170.797089208503,171.9614695514,173.125849894297,0.47764030265922,-0.520692226597874,-0.590949042498507
0.000165069004310414,"2022-04-08 14:00:00",208426.35,170.144753333333,170.120773333333,170.148855,170.24828,170.015726666667,1649428170000,1908.1,171.942066558384,172.91967830255,36.9615605502733,170.471325038357,171.857449040614,173.243573042871,0.506769018405607,-0.565355981321847,-0.585830430263175
3.6427073822331e-05,"2022-04-08 15:00:00",159445.8,170.891815,170.889378333333,170.895603333333,170.98024,170.788891666667,1649431770000,1356.48333333333,171.846933537925,172.847389910792,41.7360105544512,170.36373367198,171.784462030032,173.205190388085,0.522226922291054,-0.578809071623065,-0.584426158535153
3.08354095729444e-05,"2022-04-08 16:00:00",109012.816666667,171.505931666667,171.501965,171.507253333333,171.575601666667,171.423891666667,1649435370000,1012.58333333333,171.816053519325,172.799527890168,45.2991281981801,170.337988953156,171.752711389233,173.167433825309,0.5297398466264,-0.569141815866603,-0.581369290001443
-0.000144357411739735,"2022-04-08 17:00:00",93438.5,170.79554,170.81446,170.789801666667,170.857636666667,170.741645,1649438970000,878.233333333333,171.722757896356,172.727751953615,42.1261935304461,170.240588897099,171.712577900818,173.184566904538,0.540971679326729,-0.581837050440093,-0.581462842089173
3.78658742360934e-05,"2022-04-08 18:00:00",121441.116666667,170.206638333333,170.206026666667,170.212471666667,170.272528333333,170.141713333333,1649442570000,1086.41666666667,171.585459148203,172.637920514795,39.7723718798505,170.042165289848,171.647449144205,173.252732998561,0.546072472374662,-0.609635104184569,-0.587097294508252
-3.60465331705108e-05,"2022-04-08 19:00:00",216197.466666667,170.466608333333,170.474091666667,170.467946666667,170.5521,170.389988333333,1649446170000,1924.3,171.483867104427,172.560421448791,41.2964228172363,169.90243641774,171.575041154787,173.247645891833,0.53624179908698,-0.62387095217159,-0.59445202604092
-1.59237120715174e-05,"2022-04-08 20:00:00",54925.275862069,169.999827586207,169.991553448276,169.988846551724,170.017243103448,169.975346551724,1649449734827.59,57.0344827586207,171.34795614509,172.468579488181,39.3363812011505,169.74035424113,171.528283449076,173.316212657022,0.534163623651531,-0.649755072150837,-0.605512635262903
-4.55311612835459e-06,"2022-04-08 21:00:00",1323.30434782609,169.974780434783,169.974369565217,169.973595652174,169.976763043478,169.969895652174,1649453270869.57,27.7608695652174,171.223014282098,172.379472922609,39.2740770001959,169.607534137741,171.490025687401,173.372517237061,0.509629684408613,-0.670879554801085,-0.61858601917054
-5.37108677956685e-06,"2022-04-08 22:00:00",967.515151515152,169.819524242424,169.820606060606,169.819693939394,169.825754545455,169.814242424242,1649457172727.27,11.6060606060606,171.095439705488,172.288052244637,38.6258336299809,169.427248719957,171.432518506064,173.437788292171,0.492949853147797,-0.692220106740604,-0.633312836684553
-3.13124408034211e-06,"2022-04-08 23:00:00",723.868421052632,169.765426315789,169.766052631579,169.765521052632,169.768423684211,169.763152631579,1649460802105.26,10.1052631578947,170.974538009774,172.197961844923,38.3916284719913,169.21722086295,171.333672485457,173.450124107964,0.472168493846235,-0.71047521238996,-0.648745311825634
1.12322049780848e-05,"2022-04-11 08:00:00",1334.51351351351,168.444943243243,168.434594594595,168.436486486486,168.481081081081,168.416216216216,1649665427027.03,48.7837837837838,170.743806053112,172.063623439265,33.2052010928913,168.786941545353,171.124562360332,173.462183175311,0.513936891111432,-0.767051954255082,-0.672406640311524
9.26579283113109e-05,"2022-04-11 09:00:00",1409.04,168.36212,168.3612,168.3768,168.3928,168.3476,1649669239200,34.36,170.528623684647,171.931951173577,32.9950125199264,168.373123302686,170.95442273769,173.535722172695,0.493696395653102,-0.816210994728317,-0.701167511194883
-8.89725890282846e-05,"2022-04-11 10:00:00",2250.83333333333,168.567329166667,168.59125,168.57625,168.627083333333,168.550833333333,1649673137500,55.5416666666667,170.351135167861,171.812104703092,34.4508646938795,168.067529272336,170.79249050665,173.517451740964,0.482105297447399,-0.850329805199446,-0.730999969995795
-0.000143527621890866,"2022-04-11 11:00:00",3978.91379310345,168.159393103448,168.176206896552,168.152068965517,168.204827586207,168.115689655172,1649676615517.24,70.0689655172414,170.151220058557,171.681389141035,32.8566740579928,167.720537351556,170.611438450977,173.502339550398,0.481079347322646,-0.891284192267117,-0.763056814450059
-6.05936116799557e-05,"2022-04-11 12:00:00",13650.3833333333,168.026985,168.032015,168.021833333333,168.104398333333,167.981833333333,1649680170000,133.933333333333,169.957639447173,171.550690719332,32.3737257105046,167.408280697238,170.419153909531,173.430027121823,0.466277265649373,-0.928618395810055,-0.796169130722059
-0.000155234348751699,"2022-04-11 13:00:00",184769.583333333,167.976383333333,167.982581666667,167.956505,168.10325,167.852026666667,1649683770000,2078.98333333333,169.775718133794,171.422326943641,32.1250223926817,167.217041074704,170.183832983605,173.150624892506,0.456036602205752,-0.96055679514212,-0.829046663606071
-8.21386065538409e-05,"2022-04-11 14:00:00",196516.966666667,166.675613333333,166.689785,166.676093333333,166.778215,166.578456666667,1649687370000,2210.53333333333,169.493934061024,171.252818600416,27.7394691745693,166.766333389046,169.909885942788,173.053438496531,0.499941922735639,-1.02706895791055,-0.868651122466967
9.06263103648994e-05,"2022-04-11 15:00:00",122672.883333333,166.556345,166.544718333333,166.559811666667,166.621286666667,166.488798333333,1649690970000,1294.41666666667,169.227195661537,171.085211209925,27.383007359714,166.370762485562,169.638306338058,172.905850190554,0.485053974033942,-1.08601762551407,-0.912124423076387
-6.72493155364806e-06,"2022-04-11 16:00:00",96336.3666666667,166.792961666667,166.79228,166.791158333333,166.848405,166.737346666667,1649694570000,935.85,169.00573772261,170.931852178618,29.2814160839685,166.146366640545,169.366782033669,172.587197426793,0.475698705429152,-1.12683179375827,-0.955065897212763
-1.1971857873813e-06,"2022-04-11 17:00:00",95379.2666666667,167.06245,167.058448333333,167.058248333333,167.116328333333,167.006831666667,1649698170000,911.9,168.828693232675,170.793509184144,31.4537124768026,166.057078506648,169.110678155919,172.16427780519,0.468530671837288,-1.15040434548945,-0.994133586868101
-1.27314327641586e-05,"2022-04-11 18:00:00",103253.6,166.776993333333,166.77882,166.776696666667,166.833605,166.718073333333,1649701770000,963.766666666667,168.642148090311,170.650051594234,30.41945947137,165.833797561359,168.904057018353,171.974316475347,0.462418496987893,-1.17662050797219,-1.03063097108892
-9.62786246040941e-05,"2022-04-11 19:00:00",252229,166.210923333333,166.218965,166.202961666667,166.28339,166.142185,1649705370000,2443.45,168.42040386998,170.491226953964,28.4199617696133,165.495256178169,168.717004240575,171.938752302982,0.470613409829739,-1.21462149166368,-1.06742907520387
-2.73850988258873e-05,"2022-04-11 20:00:00",33108.4035087719,165.606933333333,165.604212280702,165.599677192982,165.630721052632,165.573873684211,1649708913684.21,74.4561403508772,168.163974172071,170.316528748214,26.4970182660121,165.137022475053,168.465250858509,171.793479241965,0.478159818050045,-1.263855359174,-1.1067143319979
-2.88232546320788e-05,"2022-04-11 21:00:00",3412,165.53431875,165.520285416667,165.515514583333,165.53265,165.506191666667,1649712525000,40.9166666666667,167.923205118549,170.145063956611,26.2369764650472,164.916878983564,168.180292280467,171.443705577369,0.459841994634128,-1.30586147278934,-1.14654376015619
6.753290889411e-05,"2022-04-11 22:00:00",1696.85714285714,165.713097619048,165.704045238095,165.715235714286,165.733569047619,165.689045238095,1649716077142.86,21.8095238095238,167.722480627253,169.9868558051,27.9976821229215,164.73325124685,167.938209211684,171.143167176518,0.448328302712775,-1.33208839420118,-1.18365268696518
-2.50626563559926e-05,"2022-04-11 23:00:00",1892.79245283019,165.545460377358,165.547360377358,165.543211320755,165.556416981132,165.537550943396,1649719816981.13,22.188679245283,167.524365235753,169.828154216373,27.4060525774766,164.525119646043,167.716153115048,170.907186584053,0.435440515483094,-1.35654125857437,-1.21823040128702
6.57124345024159e-06,"2022-04-12 08:00:00",1537.19565217391,165.409939130435,165.411086956522,165.412173913043,165.435217391304,165.388260869565,1649752110000,40.804347826087,167.332347842779,169.670440634111,26.9505509013014,164.390249223895,167.475289895586,170.560330567277,0.422083845754827,-1.37802010921529,-1.25018834287268
-9.73766724442607e-06,"2022-04-12 09:00:00",930.806451612903,165.636374193548,165.635483870968,165.633870967742,165.63935483871,165.628709677419,1649755660645.16,30.6774193548387,167.177940854139,169.526277431741,29.0455182319927,164.304120020698,167.267678772999,170.231237525299,0.412802754322034,-1.38523455665874,-1.27719758562989
-8.22582635281535e-05,"2022-04-12 10:00:00",987.818181818182,165.768818181818,165.775,165.761363636364,165.784545454545,165.750909090909,1649759072727.27,39.3636363636364,167.049161107069,169.391816224763,30.2533275882928,164.300113183441,167.067306770364,169.834500357286,0.400320455868771,-1.38298010488654,-1.29835408948122
1.18679891202554e-05,"2022-04-12 11:00:00",1938.10714285714,165.511882142857,165.51125,165.513214285714,165.535357142857,165.491785714286,1649762938928.57,41.5714285714286,166.909529577855,169.25329472694,29.2362423732609,164.311580358342,166.862237980423,169.412895602504,0.39409462092635,-1.38476781374719,-1.31563683433441
0.000318592008476338,"2022-04-12 12:00:00",23918.7833333333,167.082376666667,167.06843,167.121656666667,167.183486666667,166.95693,1649766570000,208.833333333333,166.928813858656,169.177164796216,42.4125494429715,164.533627545036,166.734697916374,168.935768287712,0.454864990451401,-1.32899197138603,-1.31830786174474
5.28893461694172e-05,"2022-04-12 13:00:00",212037.4,168.310011666667,168.307368333333,168.31627,168.436716666667,168.17567,1649770170000,1975.91666666667,167.054946235142,169.146418553494,49.7144685057114,164.546512567077,166.728267327214,168.910022087351,0.495826657572762,-1.23648631536999,-1.30194355246979
-0.000119131105870603,"2022-04-12 14:00:00",219868.9,169.143343333333,169.169363333333,169.14921,169.259128333333,169.03472,1649773770000,2031.28333333333,167.245333850129,169.146518248012,53.9859207790181,164.451167344213,166.765185713457,169.079204082701,0.517113880228027,-1.12398671730016,-1.26635218543586
6.77470386429987e-05,"2022-04-12 15:00:00",131942.083333333,168.717266666667,168.715861666667,168.727291666667,168.799666666667,168.63063,1649777370000,1170.23333333333,167.380057287996,169.131545870107,51.652321220264,164.436814531285,166.771589231976,169.106363932666,0.517183695455265,-1.03557770556668,-1.22019728946203
-5.8269954643118e-05,"2022-04-12 16:00:00",136221.7,168.204625,168.211331666667,168.20153,168.280885,168.125935,1649780970000,1064.36666666667,167.454736625451,169.098331017603,48.8873408240529,164.43377887055,166.773744212818,169.113709555087,0.521191932179617,-0.971975525873925,-1.17055293674441
-0.000102279014112298,"2022-04-12 17:00:00",107516.65,167.869416666667,167.874125,167.856955,167.954438333333,167.787503333333,1649784570000,1029.76666666667,167.491301932228,169.053996159832,47.1504512347935,164.442076764447,166.765662175781,169.089247587116,0.516088824298047,-0.924375798917054,-1.12131750917894
4.78971415413886e-05,"2022-04-12 18:00:00",150753.8,167.202423333333,167.198565,167.206573333333,167.29688,167.116691666667,1649788170000,1407.81666666667,167.465417514147,168.988016773171,44.0488617711365,164.458986442662,166.729286990596,168.99958753853,0.526763800918776,-0.901010194745411,-1.07725604629223
1.34073685701879e-05,"2022-04-12 19:00:00",228625.366666667,167.314111666667,167.320926666667,167.32317,167.419975,167.215958333333,1649791770000,2217.3,167.452485921952,168.928557959843,44.7331986307875,164.475916856476,166.759863789538,169.0438107226,0.511841794525819,-0.873784785543996,-1.03656179414258
1.65768070553356e-05,"2022-04-12 20:00:00",43304.7,167.70878,167.70419,167.70697,167.73257,167.682172,1649795262000,45.18,167.475620838138,168.884929818421,46.9747656987491,164.497869279822,166.814654509115,169.131439738408,0.506963613834113,-0.834478826380791,-0.996145200590225
-1.91227801522748e-05,"2022-04-12 21:00:00",1535.21428571429,167.705846428571,167.713210714286,167.710003571429,167.723925,167.705714285714,1649798985000,21.2142857142857,167.496928359346,168.842968166742,46.9926084735766,164.510423373124,166.858507411609,169.206591450094,0.483689666236571,-0.797214016083259,-0.956358963688832
-1.98737789798436e-05,"2022-04-12 22:00:00",723.111111111111,167.724540740741,167.725188888889,167.721855555556,167.728151851852,167.7163,1649802920000,8.81481481481481,167.517376286274,168.802928430628,47.0656791754188,164.514342209933,166.890013746118,169.265685282303,0.46152102881689,-0.761569811795426,-0.917401133310151
9.37983728300215e-05,"2022-04-12 23:00:00",1180.51923076923,168.1044,168.097880769231,168.113648076923,168.120955769231,168.091726923077,1649806152692.31,12.0769230769231,167.571582812697,168.778311275139,49.4828113465126,164.522801359274,166.953473361503,169.384145363732,0.458548609048238,-0.714978395817123,-0.876916585811545
0.000110948591969978,"2022-04-13 08:00:00",1239.53125,169.003315625,168.9971875,169.0159375,169.023125,168.9859375,1649838311250,25.21875,167.70288778427,168.786797926027,54.5061740723619,164.530196857439,167.08675055727,169.643304257101,0.480021385906747,-0.642177086760154,-0.829968686001267
-9.20922369531298e-05,"2022-04-13 09:00:00",1064.22222222222,168.906144444444,168.912777777778,168.897222222222,168.921111111111,168.891111111111,1649842460000,27.2777777777778,167.811463642265,168.790741650891,53.767546307459,164.66612785488,167.24397551782,169.821823180759,0.463107338429706,-0.580172821712577,-0.780009513143529
-2.25224764079473e-05,"2022-04-13 10:00:00",1003.79310344828,168.412693103448,168.414137931035,168.410344827586,168.43275862069,168.395172413793,1649845560000,19.9310344827586,167.865907386386,168.777156050059,50.8029139130879,164.879386492583,167.381815511662,169.88424453074,0.464961741763013,-0.539912322851854,-0.731990075085194
-5.81900359616058e-05,"2022-04-13 11:00:00",2534.91071428571,168.783053571429,168.781964285714,168.772142857143,168.807142857143,168.755178571429,1649849375357.14,50.8928571428571,167.948292429182,168.776977007455,52.8321500941841,165.074716532559,167.527793516197,169.980870499835,0.461715850705569,-0.490993850563104,-0.683790830180776
-0.000149964706479361,"2022-04-13 12:00:00",9315.46666666667,167.905581666667,167.906173333333,167.880993333333,167.970491666667,167.842001666667,1649852970000,91.75,167.942174329559,168.744977590522,47.7394901859768,165.349561588045,167.639798395902,169.930035203758,0.484021819266074,-0.475749425212935,-0.642182549187208
